user_id,campaign_id,click_time,ad_impressions,ad_clicks,ad_spend,engagement_duration
430,81,2023-02-19,93,2,2.98,4
231,96,2023-06-21,93,6,3.96,37
134,47,2023-07-04,101,4,7.74,13
287,72,2023-05-12,100,3,7.17,9
177,3,2023-07-30,125,7,19.96,38
63,45,2023-12-14,113,5,10.0,4
494,78,2023-04-12,101,6,10.92,15
296,74,2023-11-29,82,3,8.78,58
333,69,2023-03-31,105,3,8.79,2
400,37,2023-07-01,85,4,9.81,9
167,87,2023-09-19,88,5,12.9,15
250,100,2023-08-17,103,6,17.79,1
456,11,2023-07-15,114,4,11.55,13
315,37,2023-08-26,95,3,7.75,14
324,19,2023-03-27,116,3,1.55,10
328,44,2023-08-04,94,6,3.23,50
324,79,2023-10-20,94,3,5.01,8
208,10,2023-02-10,94,6,17.85,45
83,44,2023-04-27,94,3,2.53,12
161,41,2023-12-01,103,6,7.38,12
150,91,2023-05-17,105,3,4.31,4
310,83,2023-07-22,84,6,6.3,2
139,57,2023-07-05,107,5,3.3,6
383,76,2023-09-24,109,4,5.36,2
495,58,2023-07-31,105,7,18.2,57
86,24,2023-01-12,105,10,21.64,156
65,94,2023-05-01,90,3,8.92,2
339,33,2023-12-25,100,4,6.68,85
384,11,2023-04-18,98,2,5.21,10
86,51,2023-02-22,97,5,2.66,0
49,9,2023-08-31,103,3,6.4,0
281,7,2023-01-14,94,5,10.77,31
395,51,2023-09-26,92,2,3.13,29
392,11,2023-02-23,91,2,4.03,11
135,80,2023-03-21,104,5,4.18,8
44,84,2023-07-19,105,5,11.04,25
159,30,2023-05-07,114,7,7.85,39
378,37,2023-08-15,115,7,16.18,2
321,17,2023-03-09,102,9,22.76,5
270,22,2023-01-15,86,3,1.76,11
18,85,2023-07-02,97,7,19.51,49
441,42,2023-09-01,111,4,4.09,28
240,70,2023-05-20,122,9,18.87,22
281,57,2023-03-11,98,1,2.24,2
497,90,2023-10-04,101,4,6.76,12
91,76,2023-11-02,97,4,8.04,45
234,81,2023-11-22,93,3,3.59,36
450,73,2023-08-11,104,3,2.67,14
269,82,2023-11-24,107,9,9.04,16
274,40,2023-06-27,92,8,15.5,53
247,70,2023-04-27,100,2,3.69,12
413,12,2023-08-15,91,6,9.18,41
158,47,2023-07-31,97,6,17.88,12
134,20,2023-06-05,97,3,6.7,37
6,1,2023-09-25,97,4,6.55,6
418,98,,92,0,0.0,0
177,37,2023-08-29,93,5,10.69,14
274,2,2023-12-19,95,6,7.82,3
473,63,2023-09-02,82,4,2.52,8
154,2,2023-08-09,108,7,16.55,9
409,38,2023-11-02,107,5,5.13,18
119,1,2023-10-08,117,4,8.83,11
192,25,2023-07-30,103,5,12.67,32
452,72,2023-08-12,103,7,19.88,5
203,32,2023-03-25,100,6,13.82,4
367,95,2023-11-27,113,8,13.14,15
200,49,2023-04-23,88,5,9.38,3
135,11,2023-08-05,86,6,13.68,1
321,31,2023-09-22,102,8,22.14,47
392,79,2023-12-22,118,8,15.39,14
351,35,2023-05-26,91,5,4.66,7
333,96,2023-09-30,99,5,14.04,34
415,35,2023-07-31,105,5,4.83,56
97,9,2023-04-04,92,6,5.63,13
70,38,2023-02-26,89,5,12.96,11
327,59,2023-11-13,113,4,3.51,19
232,35,2023-12-25,98,6,11.19,29
319,63,2023-04-07,119,5,11.47,23
165,3,2023-03-19,89,4,6.19,3
26,69,2023-01-12,118,6,13.2,68
96,14,2023-05-25,87,4,9.99,0
138,17,2023-08-13,96,3,7.44,46
373,2,2023-04-30,97,7,11.92,39
47,20,2023-01-08,98,2,4.48,0
253,28,2023-06-25,110,4,5.24,13
216,40,2023-09-13,103,6,7.47,1
191,60,2023-12-23,98,3,5.63,2
406,5,2023-06-19,103,3,7.23,0
42,97,2023-03-16,96,4,3.74,9
29,35,2023-07-20,98,6,16.78,15
37,70,2023-08-29,90,7,13.5,21
93,25,2023-05-09,88,3,8.57,32
419,49,2023-01-07,83,3,4.58,31
63,99,2023-05-08,101,3,7.5,14
198,99,2023-08-15,99,4,11.6,14
127,95,2023-01-18,97,6,8.1,5
102,59,2023-02-18,102,6,16.23,13
267,86,2023-04-17,98,6,11.2,6
243,50,2023-12-15,108,6,10.33,3
493,40,2023-06-15,83,3,8.65,22
82,81,2023-01-22,105,3,8.84,7
382,71,2023-09-24,85,7,19.03,0
63,33,2023-09-04,114,2,5.24,19
327,39,2023-04-12,103,7,17.26,77
185,7,2023-12-08,101,12,9.5,113
112,15,2023-05-01,100,5,3.2,17
325,56,2023-06-16,113,5,14.24,13
8,22,2023-05-22,96,5,10.4,40
300,16,2023-07-22,99,5,6.73,26
405,32,2023-01-05,107,2,1.85,3
497,6,2023-10-25,93,1,2.39,1
402,89,2023-09-01,94,3,8.13,1
353,77,2023-03-21,98,5,6.15,13
191,99,2023-02-15,115,14,7.12,1
128,21,2023-09-13,111,2,2.19,5
47,88,2023-11-13,107,4,7.03,52
174,98,2023-11-17,110,11,24.99,3
31,8,2023-07-02,72,5,4.8,17
331,20,2023-12-26,95,8,4.12,24
275,14,2023-03-06,100,2,2.92,28
250,30,2023-06-12,106,4,2.43,73
286,83,2023-06-27,96,6,17.71,101
413,57,2023-04-09,89,5,10.47,33
11,89,2023-07-13,104,5,7.68,94
184,93,2023-03-10,102,9,19.7,35
129,6,2023-09-06,90,3,3.79,6
362,57,2023-10-14,98,2,4.37,7
151,70,2023-12-23,98,7,10.98,35
251,25,2023-10-18,98,3,5.7,59
96,70,2023-06-28,100,4,11.99,17
166,94,2023-08-28,93,7,8.33,55
141,77,2023-10-11,94,9,12.64,41
83,9,2023-09-29,103,8,17.49,20
80,58,2023-06-01,113,6,17.26,29
420,34,2023-10-05,110,8,22.89,12
188,59,2023-01-01,89,5,5.34,0
398,82,2023-09-17,106,3,4.17,2
195,94,2023-04-05,79,4,4.05,7
453,3,2023-11-14,90,6,12.52,14
439,47,2023-11-14,89,4,2.91,11
123,42,2023-02-02,102,4,7.42,63
338,69,2023-07-18,91,1,0.67,4
98,68,2023-12-16,85,2,3.82,12
255,99,2023-10-10,90,3,6.1,7
79,79,2023-05-25,120,9,6.0,137
166,53,2023-11-25,93,2,1.56,12
165,15,2023-02-19,121,7,16.83,10
268,85,2023-02-04,76,3,3.31,0
23,17,2023-04-02,89,7,5.95,27
448,5,2023-04-14,103,2,2.59,0
55,63,2023-04-09,97,5,11.16,18
51,5,2023-10-20,98,7,7.34,46
329,50,2023-12-03,108,4,6.71,1
251,68,2023-11-16,76,2,3.52,18
360,76,2023-05-12,92,8,23.18,72
26,47,2023-04-24,96,5,9.48,47
311,92,,95,0,0.0,0
7,27,2023-12-02,111,9,18.63,82
252,11,2023-08-28,88,5,4.63,5
411,82,2023-02-01,118,6,7.7,32
185,72,2023-08-01,111,5,14.77,38
421,48,2023-12-29,115,4,6.12,25
30,79,2023-05-17,85,1,1.58,8
271,6,2023-02-06,119,7,20.56,114
428,39,2023-02-09,92,2,4.51,12
484,28,2023-09-23,105,3,5.86,9
50,13,2023-04-29,107,4,4.93,4
273,50,2023-04-08,93,4,2.37,4
99,68,2023-12-03,108,6,13.75,26
128,73,2023-11-17,125,8,23.18,79
486,23,2023-10-13,89,3,6.01,18
384,72,2023-08-01,94,6,9.32,57
383,14,2023-11-23,108,6,6.53,24
296,46,2023-12-12,97,3,5.49,1
235,90,2023-12-07,101,4,4.2,70
219,14,2023-03-27,107,3,5.38,3
406,24,2023-10-09,101,6,12.51,23
206,65,2023-06-22,118,6,7.59,18
337,21,2023-10-01,90,4,3.03,4
308,57,2023-06-30,99,5,11.02,10
463,41,2023-10-09,102,6,3.76,20
167,48,2023-07-31,94,9,8.61,16
392,82,2023-08-09,100,4,9.44,38
423,93,2023-06-15,94,4,10.33,0
312,31,2023-10-16,94,5,7.95,19
280,28,2023-07-12,90,4,11.01,6
393,71,2023-05-11,113,1,2.31,0
185,58,2023-08-18,94,4,5.56,9
492,51,2023-01-01,94,3,7.84,25
372,5,2023-05-26,99,3,1.63,14
306,3,2023-09-23,99,8,23.4,40
70,39,2023-01-04,108,3,7.0,8
154,29,2023-04-20,98,5,4.81,24
439,41,2023-01-12,89,3,3.23,32
396,89,2023-05-22,79,4,6.81,0
471,71,2023-09-19,105,5,5.83,10
285,74,2023-10-20,104,3,7.8,1
80,13,2023-01-20,91,2,5.59,6
236,46,2023-03-21,114,9,9.45,81
71,34,2023-07-07,106,7,9.56,52
456,75,2023-05-08,93,2,5.68,3
120,33,2023-06-03,101,9,12.04,67
48,74,2023-07-24,112,5,11.85,61
292,28,2023-02-09,108,8,11.75,34
371,42,2023-09-05,111,7,13.93,78
89,63,2023-12-20,89,6,3.29,3
360,74,2023-02-18,96,6,11.72,22
305,83,2023-06-03,112,5,4.44,22
20,94,2023-10-23,92,4,2.27,1
196,11,2023-01-29,106,8,17.89,0
472,99,2023-06-21,103,7,20.85,26
179,56,2023-08-02,105,5,13.2,4
477,16,2023-04-27,93,6,8.64,78
383,84,2023-11-05,84,5,5.32,26
476,2,2023-11-21,89,2,5.65,8
399,81,2023-07-15,109,6,10.42,87
28,40,2023-09-26,108,2,3.75,6
22,41,2023-10-04,118,4,6.11,5
290,20,2023-06-17,87,4,10.61,35
258,90,2023-04-24,93,2,5.58,5
79,7,2023-12-11,97,4,4.52,9
375,51,2023-08-17,94,7,4.42,76
386,77,2023-10-22,91,5,9.41,49
259,12,2023-04-24,85,4,10.11,4
222,38,2023-07-21,110,3,7.19,1
76,17,2023-06-22,100,4,8.01,16
43,61,2023-10-20,97,3,4.92,45
382,7,2023-10-08,112,2,5.67,7
205,34,2023-02-13,101,4,6.82,69
205,65,2023-08-11,105,3,3.03,21
397,90,2023-03-08,94,8,7.39,0
391,18,2023-09-04,92,4,11.2,42
287,26,2023-09-07,99,5,5.54,1
203,84,2023-10-20,120,4,6.72,13
101,72,2023-11-12,96,3,4.67,12
377,68,2023-05-07,114,3,5.17,20
125,10,2023-05-17,85,1,0.58,3
398,56,2023-06-15,94,5,8.17,13
351,74,2023-02-15,100,8,23.97,8
58,86,2023-07-31,86,5,10.77,47
217,47,2023-06-28,108,6,13.32,21
98,42,2023-06-26,99,5,10.55,23
305,84,2023-01-13,107,5,11.02,14
395,40,2023-03-28,92,5,9.88,89
180,79,2023-08-15,96,3,2.03,22
320,19,2023-08-14,92,6,10.07,62
23,30,2023-04-13,98,8,21.23,7
351,48,2023-03-21,102,8,13.06,15
388,94,2023-02-13,120,8,14.25,62
58,95,2023-01-28,89,9,11.05,71
125,80,2023-03-17,100,6,5.53,29
445,37,2023-01-08,94,2,5.73,12
176,89,2023-02-26,107,5,3.88,20
157,58,2023-08-30,109,3,7.39,1
12,43,2023-04-18,90,5,12.34,9
379,69,2023-04-19,83,5,5.27,6
105,70,2023-09-25,90,4,5.18,62
385,34,2023-10-08,109,3,8.32,26
248,80,2023-03-14,89,3,2.11,16
356,90,2023-12-09,104,4,11.93,22
10,49,2023-10-26,107,2,2.38,2
464,85,2023-09-27,92,5,6.6,42
23,33,2023-03-29,90,1,1.7,0
31,37,2023-04-13,100,5,11.98,5
405,90,2023-11-13,102,7,17.55,74
139,7,2023-08-27,120,6,14.86,35
336,2,2023-02-04,96,3,3.17,18
199,85,2023-05-19,83,5,5.64,7
340,85,2023-07-04,104,8,21.04,133
443,14,2023-01-10,102,7,19.16,0
150,84,2023-07-17,110,5,5.89,8
119,49,,86,0,0.0,0
364,13,2023-06-11,103,4,6.88,21
249,77,2023-09-30,86,3,8.8,7
46,24,2023-04-12,103,5,3.43,0
257,59,2023-10-15,99,3,6.66,74
475,92,2023-01-12,97,9,23.21,28
21,32,2023-09-29,107,5,5.99,4
157,43,2023-09-08,98,6,9.84,22
202,96,2023-03-22,88,5,14.81,2
10,45,2023-12-17,93,2,5.38,7
181,46,2023-11-17,97,4,5.06,43
155,31,2023-09-14,107,7,8.0,33
142,8,2023-11-17,99,4,8.43,42
132,50,2023-01-16,97,5,6.82,27
484,72,2023-05-24,123,6,12.82,3
116,20,2023-06-24,105,3,6.62,21
460,51,2023-12-03,111,9,16.94,53
71,12,2023-07-15,103,9,7.26,13
267,87,2023-11-10,110,8,14.31,18
447,81,2023-12-18,117,8,8.62,75
117,54,2023-05-04,87,7,11.79,48
294,20,2023-08-07,110,9,14.55,8
497,40,2023-11-06,77,2,3.79,2
169,58,2023-10-05,74,5,9.89,11
68,27,2023-12-01,115,11,22.45,11
71,75,2023-10-05,105,5,13.27,4
351,26,2023-03-12,93,3,3.29,37
159,89,2023-12-28,82,4,10.99,121
461,68,2023-03-11,106,5,10.58,10
221,99,2023-03-16,93,8,4.7,58
336,73,2023-03-22,119,6,6.06,23
163,9,2023-10-13,109,6,7.98,0
273,93,2023-03-02,90,7,8.02,11
95,41,2023-03-16,126,1,1.21,0
373,4,2023-06-13,85,5,4.87,11
451,53,2023-07-30,113,9,15.7,22
156,57,2023-11-23,108,3,6.39,10
478,95,2023-05-21,97,5,14.77,44
78,100,2023-04-07,116,7,8.15,8
55,17,2023-04-05,121,11,9.6,94
14,98,2023-11-10,93,3,5.89,6
316,35,2023-11-07,105,2,1.5,5
291,79,2023-04-29,92,6,7.33,15
306,30,2023-04-29,101,1,0.88,4
352,4,2023-07-03,82,3,2.08,3
41,89,2023-09-02,116,7,10.23,39
69,65,2023-11-06,103,7,12.11,60
241,92,2023-11-29,100,6,16.2,99
192,24,2023-07-18,95,3,5.59,2
252,61,2023-03-12,95,3,6.24,13
84,25,2023-04-26,86,4,3.87,32
17,53,2023-01-08,132,4,6.55,27
474,35,2023-07-31,93,5,14.46,12
114,96,2023-12-10,98,6,13.79,24
104,97,2023-04-15,115,7,8.58,12
34,23,2023-08-13,109,6,6.74,50
444,79,2023-09-08,86,5,4.84,19
353,42,2023-08-23,93,4,2.63,85
455,32,2023-08-07,96,4,8.74,26
208,100,2023-01-22,106,6,7.2,0
312,95,2023-07-14,97,5,11.31,9
369,41,2023-07-21,94,6,11.52,12
314,96,2023-10-20,106,5,8.89,25
305,69,2023-09-26,105,3,2.67,15
329,91,2023-01-20,113,3,7.17,26
267,14,2023-08-20,114,8,4.31,4
234,6,2023-05-06,84,1,1.74,3
266,69,2023-07-22,94,3,4.14,22
377,6,2023-10-13,113,6,4.16,8
199,67,2023-11-19,84,7,9.58,28
493,7,2023-04-08,98,9,11.16,44
150,57,2023-07-23,98,5,12.67,2
453,39,2023-05-27,81,5,11.55,20
237,22,2023-08-05,99,6,15.18,50
151,79,2023-01-28,104,8,22.52,0
354,67,2023-03-14,93,4,3.19,1
238,83,2023-08-20,88,4,9.01,85
47,93,2023-09-14,98,5,9.24,18
58,24,2023-10-27,84,5,5.06,56
481,90,2023-10-07,120,6,5.63,49
70,51,2023-07-31,114,5,11.98,2
166,58,2023-01-13,99,7,19.53,12
92,59,2023-10-30,122,3,4.74,26
460,92,2023-04-14,99,6,6.14,89
452,59,2023-02-16,94,4,3.72,8
129,42,2023-12-21,90,3,5.17,23
333,92,2023-03-25,102,6,13.34,33
368,94,2023-03-05,98,2,5.3,15
47,15,2023-12-28,92,1,1.04,0
231,82,2023-07-05,109,7,3.58,24
44,68,2023-12-29,106,6,4.26,6
197,94,2023-09-19,99,3,2.89,3
314,21,2023-07-13,92,4,8.54,11
282,49,2023-01-23,109,3,1.87,31
394,22,2023-06-21,83,1,2.07,4
290,85,2023-03-18,97,4,3.52,2
84,19,2023-04-02,87,3,3.8,48
394,92,2023-01-27,96,4,3.83,3
215,40,2023-06-08,76,3,2.9,6
374,99,2023-08-17,87,3,4.14,1
148,81,2023-04-03,98,4,10.76,37
61,17,2023-04-14,105,2,3.31,45
2,80,2023-05-10,106,5,14.05,43
7,59,2023-09-12,112,4,2.36,54
438,64,2023-10-06,102,3,7.72,27
414,1,2023-11-08,110,5,6.3,0
452,64,2023-05-02,111,6,10.56,22
112,76,2023-12-04,118,8,5.04,1
244,59,2023-07-29,98,7,12.77,1
227,11,2023-11-04,110,6,15.0,28
308,1,2023-05-06,91,5,11.68,24
452,71,2023-05-23,130,11,20.3,61
318,81,2023-10-13,85,6,13.6,1
420,27,2023-01-26,101,12,32.92,1
95,19,2023-01-29,96,4,8.55,8
335,45,2023-01-19,95,3,7.73,6
75,5,2023-12-08,97,5,9.3,78
296,78,2023-06-02,114,5,14.64,11
170,12,2023-01-26,96,2,4.7,14
56,54,2023-04-02,92,10,13.51,18
83,87,2023-05-26,116,4,10.89,100
313,85,2023-12-21,97,8,23.47,12
359,77,2023-10-21,91,5,2.67,13
404,72,2023-04-01,82,1,2.59,1
495,59,2023-10-24,95,6,6.29,2
185,5,2023-02-17,106,7,11.29,14
394,39,2023-06-15,99,8,5.0,29
189,49,2023-02-04,114,9,18.69,122
389,55,2023-10-09,108,4,5.94,3
34,38,2023-08-30,100,9,14.26,69
69,16,2023-12-22,91,4,6.0,8
441,36,2023-06-18,111,6,17.74,1
270,53,2023-09-26,100,3,6.09,4
108,90,2023-04-18,113,5,9.98,5
314,8,2023-02-25,93,4,7.25,18
293,94,2023-11-19,102,4,3.26,28
271,12,2023-09-05,112,5,8.73,19
371,89,2023-11-06,105,6,3.93,18
479,91,2023-05-28,111,3,8.89,33
219,78,2023-06-12,108,3,8.56,11
133,68,2023-10-22,112,4,11.86,14
320,46,2023-03-08,87,4,2.42,12
315,73,2023-09-12,98,4,11.83,3
267,94,2023-11-20,103,6,17.92,51
255,64,2023-04-03,102,7,19.88,158
453,79,2023-04-30,88,2,2.36,14
363,38,2023-04-10,112,6,10.71,37
1,16,2023-01-13,97,6,13.47,23
239,81,2023-03-02,114,5,12.22,16
378,27,2023-11-12,114,5,13.61,15
213,53,2023-01-24,100,4,8.56,2
171,45,2023-10-14,114,4,8.94,18
413,82,2023-04-19,90,4,8.99,20
6,82,2023-04-14,101,6,12.27,46
354,37,2023-05-11,95,5,12.78,19
405,9,2023-06-07,91,4,8.97,12
154,65,2023-10-09,111,7,7.3,145
166,99,2023-01-04,111,4,7.36,2
59,88,2023-06-20,101,5,10.61,12
175,51,2023-10-19,100,2,4.96,1
316,4,2023-03-31,73,5,7.56,51
100,43,2023-06-23,101,6,4.65,46
473,87,2023-09-03,89,6,17.31,13
470,61,2023-01-19,111,7,15.01,7
331,18,2023-09-04,94,4,4.04,20
80,81,2023-08-24,101,8,14.12,31
457,69,2023-06-21,99,2,3.04,0
237,53,2023-01-29,101,5,4.18,67
428,67,2023-06-03,115,5,10.17,2
290,93,2023-12-14,96,8,21.05,34
162,72,2023-10-02,101,8,23.39,5
10,27,2023-10-23,89,5,2.73,1
351,43,2023-07-01,114,5,13.64,22
34,20,2023-05-24,110,3,4.75,9
431,4,2023-06-23,101,11,12.21,12
193,81,2023-10-01,101,5,12.15,18
432,22,2023-10-20,103,1,1.93,10
311,50,2023-04-06,118,6,17.72,6
305,15,2023-06-07,81,6,10.08,21
362,41,2023-12-30,111,4,2.17,13
17,35,2023-07-31,112,10,26.99,43
45,64,2023-05-02,98,6,11.07,2
191,58,2023-06-04,118,5,10.37,28
111,68,2023-06-04,91,3,2.9,7
90,15,2023-07-11,87,4,4.9,35
402,5,2023-04-14,92,4,4.39,17
468,12,2023-08-16,98,4,2.17,14
260,4,2023-09-05,95,4,4.79,9
464,65,2023-03-20,87,5,10.38,40
98,44,2023-09-05,99,7,10.98,42
376,68,2023-06-08,98,6,5.62,12
398,42,2023-03-15,91,3,5.85,24
394,13,2023-09-22,109,11,21.83,28
347,17,2023-04-16,111,7,6.93,22
371,5,2023-08-24,113,7,13.79,64
199,92,2023-09-25,93,2,4.45,13
60,1,2023-06-09,97,4,3.94,10
478,6,2023-12-18,97,6,12.11,0
435,77,2023-02-14,119,2,5.09,2
171,60,2023-01-24,102,5,13.62,14
53,67,2023-12-04,117,6,4.39,46
382,40,2023-01-12,82,4,3.6,0
296,98,2023-06-09,98,3,2.08,3
328,27,2023-06-14,106,5,8.83,0
103,25,2023-05-27,81,4,9.4,18
142,69,2023-06-13,97,6,8.46,39
396,57,2023-12-10,100,8,22.42,30
61,35,2023-03-18,100,8,13.16,5
81,36,2023-02-28,98,5,9.52,10
8,80,2023-10-14,82,6,15.58,13
264,14,2023-04-16,108,3,2.43,6
278,45,2023-10-09,77,3,3.75,12
164,35,2023-03-14,88,3,5.94,18
483,91,2023-05-26,114,6,8.83,20
294,32,2023-03-29,108,3,4.39,22
37,40,2023-11-10,98,4,8.03,170
457,44,2023-10-04,100,3,1.82,12
228,7,2023-03-08,101,6,14.12,8
15,61,2023-12-12,96,4,9.93,29
26,14,2023-07-16,105,9,17.55,12
28,12,2023-08-07,97,6,5.67,1
201,23,2023-12-27,105,5,11.83,20
306,76,2023-11-19,83,3,3.43,12
429,89,2023-12-25,100,2,1.86,41
229,79,2023-07-02,99,7,12.45,42
160,43,2023-04-12,90,3,7.74,1
366,98,2023-12-10,109,8,10.08,42
415,69,2023-02-10,100,6,17.21,1
499,97,2023-08-27,117,8,11.68,25
291,17,2023-02-17,113,6,3.3,5
417,90,2023-08-28,104,6,5.15,17
50,59,2023-06-08,96,7,17.08,3
351,83,2023-12-30,114,7,5.95,38
393,60,2023-08-29,92,1,0.88,0
119,29,2023-03-15,92,6,3.44,28
441,79,2023-05-13,119,6,3.42,80
468,47,2023-07-20,101,4,2.77,9
94,90,2023-12-07,105,4,3.19,5
170,42,2023-08-21,85,2,3.98,4
250,4,2023-02-03,91,4,6.0,17
244,15,2023-06-29,100,5,10.87,0
246,60,2023-03-29,99,3,5.7,30
145,99,2023-06-28,114,5,9.79,3
310,74,2023-03-07,108,8,4.17,9
261,14,2023-07-27,111,8,5.14,36
419,92,2023-02-24,102,5,10.12,5
167,72,2023-11-29,93,4,10.58,8
37,39,2023-09-30,116,7,5.43,0
237,52,2023-10-30,93,7,15.94,139
212,31,2023-11-14,106,6,17.99,37
125,71,2023-03-23,86,6,17.32,7
499,62,2023-07-16,100,3,6.0,4
34,44,2023-04-17,95,5,8.12,16
417,89,2023-10-30,94,1,0.99,4
221,56,2023-10-18,109,3,7.12,5
404,44,2023-10-06,123,5,6.12,18
356,31,2023-03-30,83,2,4.87,7
340,86,2023-02-09,98,3,5.64,58
379,92,2023-10-21,82,3,3.36,7
429,63,2023-02-28,90,5,9.02,14
304,77,2023-08-26,90,4,9.96,28
167,72,2023-02-19,87,7,12.87,68
421,57,2023-04-01,79,4,10.61,2
158,52,2023-02-05,92,7,19.93,172
307,14,2023-12-17,125,3,2.61,6
417,77,2023-07-14,90,7,11.62,3
168,64,2023-11-27,99,5,7.98,0
339,8,2023-02-16,99,3,2.92,24
112,18,2023-10-25,93,3,1.75,10
463,97,2023-11-22,90,5,14.05,38
415,1,2023-03-17,89,5,10.86,44
339,20,2023-08-20,102,6,7.47,6
273,38,2023-07-19,103,2,1.0,9
316,74,2023-08-17,96,4,6.86,10
101,27,2023-12-15,104,9,25.56,84
450,41,2023-06-03,117,6,14.13,35
292,87,2023-06-05,114,13,17.83,116
471,56,2023-06-26,106,4,9.86,46
46,75,2023-01-05,91,4,11.9,13
314,66,2023-07-26,91,5,3.45,23
434,17,2023-05-31,119,3,8.95,17
32,48,2023-10-09,89,2,5.19,0
496,7,2023-01-01,92,5,12.28,34
361,72,2023-07-03,91,5,4.61,93
57,37,2023-01-16,100,9,17.69,54
121,56,2023-12-26,101,1,1.17,3
303,51,2023-11-17,82,3,3.55,0
163,92,2023-07-15,107,5,9.55,6
208,49,2023-08-11,104,5,10.55,62
280,28,2023-12-06,96,5,14.09,12
89,61,2023-03-13,95,2,1.68,0
97,72,2023-07-16,112,8,13.03,0
432,47,2023-08-02,97,5,10.99,16
79,37,2023-12-10,111,8,8.01,87
65,18,2023-01-06,95,7,19.98,37
37,83,2023-01-09,92,4,10.98,3
74,93,2023-09-07,111,8,22.41,22
337,56,2023-03-11,96,5,11.06,24
44,18,2023-11-25,88,3,8.49,4
413,54,2023-08-22,107,4,5.1,27
458,90,2023-11-06,102,4,8.92,27
477,55,2023-11-16,88,4,5.56,7
93,59,2023-09-18,106,6,17.03,24
218,71,2023-08-19,103,8,9.71,38
197,46,2023-04-26,107,2,4.99,0
96,55,2023-11-06,106,8,7.15,28
4,74,2023-09-13,103,4,6.68,7
434,94,2023-05-02,98,5,5.47,111
365,65,2023-05-18,100,5,13.33,0
211,70,2023-10-23,105,3,7.63,6
188,5,2023-01-20,94,5,13.73,24
291,62,2023-12-27,107,2,4.88,9
189,15,2023-10-25,81,1,2.34,3
247,89,2023-02-10,123,7,7.2,33
73,94,2023-09-27,107,7,18.44,2
440,97,2023-05-24,95,5,4.88,20
239,67,2023-02-10,97,7,10.63,0
268,79,2023-02-15,96,6,15.67,43
126,61,2023-11-19,96,3,3.69,22
380,85,2023-12-09,115,5,3.58,1
40,88,2023-11-21,96,5,2.58,114
277,75,2023-06-09,96,5,4.13,39
314,7,2023-06-25,106,5,3.59,26
274,100,2023-01-06,116,4,11.02,6
241,59,2023-09-20,104,6,9.24,10
464,61,2023-10-21,108,6,6.66,0
376,43,2023-08-04,110,4,3.02,1
181,38,2023-05-29,95,8,21.94,101
86,5,2023-12-22,116,4,9.98,4
473,77,2023-06-05,93,5,6.52,4
373,73,2023-05-14,99,5,13.48,5
32,81,2023-08-31,89,4,8.6,31
297,22,2023-10-21,97,5,3.88,8
27,85,2023-05-30,91,2,1.16,10
415,95,2023-11-16,103,6,4.71,10
14,37,2023-09-06,87,6,6.02,12
43,17,2023-09-16,110,4,9.84,23
40,36,2023-05-10,105,5,11.7,7
68,79,2023-05-24,96,4,7.46,24
141,33,2023-01-08,98,7,16.29,21
380,15,2023-11-06,95,7,18.97,4
90,76,2023-03-19,98,10,21.95,26
338,58,2023-07-09,84,5,8.26,14
414,23,2023-05-14,115,4,11.39,33
401,90,2023-05-01,110,3,1.7,4
249,24,2023-09-28,109,7,7.91,17
442,5,2023-06-25,96,2,3.45,4
44,19,2023-11-01,106,5,2.9,24
479,20,2023-09-11,79,5,4.97,42
386,53,2023-07-16,116,4,7.87,49
122,85,2023-08-14,95,1,0.51,7
372,82,2023-03-27,108,9,7.15,11
108,74,2023-06-26,115,7,12.78,3
28,83,2023-05-16,93,7,15.88,34
387,15,2023-01-27,100,3,4.57,0
86,60,2023-07-24,91,4,2.44,17
244,39,2023-09-01,101,9,6.74,86
383,97,2023-09-30,96,4,2.71,29
120,49,2023-12-16,82,1,1.7,6
362,50,2023-08-31,97,6,14.76,76
135,19,2023-09-29,96,4,4.57,27
446,56,2023-01-07,95,4,9.13,49
148,58,2023-07-15,105,7,14.72,2
348,41,2023-09-29,84,4,10.26,7
350,6,2023-02-19,97,7,15.14,10
470,69,2023-11-23,86,2,2.46,8
182,56,2023-11-09,80,2,4.16,9
471,84,2023-05-20,101,4,2.97,5
172,35,2023-05-17,104,6,3.5,171
411,13,2023-05-11,85,3,4.44,15
336,75,2023-07-20,98,4,5.42,64
237,99,2023-12-12,110,4,10.11,3
384,31,2023-12-11,91,7,5.81,4
302,99,2023-04-10,100,5,8.15,14
267,44,2023-12-13,86,6,16.29,8
354,24,2023-06-10,86,5,11.44,11
281,2,2023-12-11,105,9,5.96,9
5,9,2023-01-07,109,2,2.37,3
211,13,2023-09-26,102,2,4.65,3
54,88,2023-08-17,99,7,13.4,81
180,29,2023-05-26,100,8,15.53,108
129,25,2023-01-18,95,1,1.97,6
13,80,2023-02-17,109,5,4.71,27
30,77,2023-12-03,91,7,11.52,0
458,28,2023-11-03,100,10,19.7,14
327,16,2023-12-29,102,7,19.69,72
491,16,2023-02-14,95,1,2.13,3
439,78,2023-03-08,99,3,1.57,1
193,85,2023-11-28,91,4,5.14,3
290,24,2023-02-26,108,6,8.24,21
357,24,2023-05-10,119,6,15.82,26
151,60,2023-12-05,93,6,16.36,1
480,10,2023-11-24,82,3,3.49,3
233,36,2023-08-07,90,8,6.88,9
